datetime_utc,datetime_local,air_temp_c,dewpoint_c,slp_hpa,wind_dir_deg,wind_speed_ms,sky_cover_code,precip_1h_mm,precip_6h_mm,year,month,day,hour
2023-11-09 21:00:00+00:00,2023-11-10 03:00:00+06:00,6.5,2.6,1029.9,280,1.0,6,,,2023,11,9,21
2023-11-10 00:00:00+00:00,2023-11-10 06:00:00+06:00,6.0,4.6,1031.4,270,2.0,8,,,2023,11,10,0
2023-11-10 06:00:00+00:00,2023-11-10 12:00:00+06:00,5.3,2.9,1033.8,270,1.0,8,,,2023,11,10,6
2023-11-10 09:00:00+00:00,2023-11-10 15:00:00+06:00,8.7,2.9,1031.0,350,1.0,3,,,2023,11,10,9
2023-11-10 12:00:00+00:00,2023-11-10 18:00:00+06:00,8.0,3.2,1031.1,80,2.0,-9999,,,2023,11,10,12
2023-11-10 18:00:00+00:00,2023-11-11 00:00:00+06:00,3.2,1.9,1029.1,130,1.0,-9999,,,2023,11,10,18
2023-11-10 21:00:00+00:00,2023-11-11 03:00:00+06:00,3.8,0.9,1027.0,130,1.0,-9999,,,2023,11,10,21
2023-11-11 00:00:00+00:00,2023-11-11 06:00:00+06:00,0.0,-2.4,1027.7,130,1.0,-9999,,,2023,11,11,0
2023-11-11 03:00:00+00:00,2023-11-11 09:00:00+06:00,3.4,-4.0,1025.4,180,1.0,6,,,2023,11,11,3
2023-11-11 06:00:00+00:00,2023-11-11 12:00:00+06:00,16.9,-2.5,1020.2,140,1.0,7,,,2023,11,11,6
2023-11-11 09:00:00+00:00,2023-11-11 15:00:00+06:00,16.9,-2.7,1020.0,280,1.0,8,,,2023,11,11,9
2023-11-11 12:00:00+00:00,2023-11-11 18:00:00+06:00,10.8,1.3,1024.3,180,1.0,8,,,2023,11,11,12
2023-11-11 15:00:00+00:00,2023-11-11 21:00:00+06:00,8.3,0.6,1025.2,350,1.0,8,,,2023,11,11,15
2023-11-11 18:00:00+00:00,2023-11-12 00:00:00+06:00,8.2,0.4,1024.5,140,1.0,5,,,2023,11,11,18
2023-11-11 21:00:00+00:00,2023-11-12 03:00:00+06:00,6.6,0.2,1029.0,280,2.0,8,,,2023,11,11,21
2023-11-12 00:00:00+00:00,2023-11-12 06:00:00+06:00,5.8,4.4,1032.0,280,2.0,8,,,2023,11,12,0
2023-11-12 06:00:00+00:00,2023-11-12 12:00:00+06:00,6.6,3.0,1030.3,140,1.0,8,,,2023,11,12,6
2023-11-12 09:00:00+00:00,2023-11-12 15:00:00+06:00,6.8,2.7,1029.2,330,1.0,8,,,2023,11,12,9
2023-11-12 12:00:00+00:00,2023-11-12 18:00:00+06:00,5.6,3.7,1031.1,0,0.0,8,,,2023,11,12,12
2023-11-12 18:00:00+00:00,2023-11-13 00:00:00+06:00,5.4,3.2,1031.8,160,1.0,8,,,2023,11,12,18
2023-11-12 21:00:00+00:00,2023-11-13 03:00:00+06:00,4.0,3.3,1033.5,320,2.0,8,,,2023,11,12,21
2023-11-13 00:00:00+00:00,2023-11-13 06:00:00+06:00,2.8,0.4,1035.0,180,1.0,8,,,2023,11,13,0
2023-11-13 06:00:00+00:00,2023-11-13 12:00:00+06:00,6.2,-2.0,1035.6,320,2.0,5,,,2023,11,13,6
2023-11-13 09:00:00+00:00,2023-11-13 15:00:00+06:00,8.7,-1.9,1033.8,90,2.0,-9999,,,2023,11,13,9
2023-11-13 12:00:00+00:00,2023-11-13 18:00:00+06:00,7.2,0.9,1034.2,50,2.0,-9999,,,2023,11,13,12
2023-11-13 15:00:00+00:00,2023-11-13 21:00:00+06:00,3.8,1.8,1036.3,180,1.0,-9999,,,2023,11,13,15
2023-11-13 18:00:00+00:00,2023-11-14 00:00:00+06:00,1.1,-0.6,1037.0,0,0.0,-9999,,,2023,11,13,18
2023-11-13 21:00:00+00:00,2023-11-14 03:00:00+06:00,-1.0,-2.6,1036.7,90,2.0,-9999,,,2023,11,13,21
2023-11-14 00:00:00+00:00,2023-11-14 06:00:00+06:00,-1.6,-2.7,1035.5,0,0.0,-9999,,,2023,11,14,0
2023-11-14 03:00:00+00:00,2023-11-14 09:00:00+06:00,-1.3,-3.3,1036.1,0,0.0,-9999,,,2023,11,14,3
2023-11-14 06:00:00+00:00,2023-11-14 12:00:00+06:00,8.7,-3.0,1030.9,0,0.0,-9999,,,2023,11,14,6
2023-11-14 09:00:00+00:00,2023-11-14 15:00:00+06:00,12.6,-2.5,1027.8,310,1.0,-9999,,,2023,11,14,9
2023-11-14 12:00:00+00:00,2023-11-14 18:00:00+06:00,9.4,1.1,1027.8,220,1.0,-9999,,,2023,11,14,12
2023-11-14 15:00:00+00:00,2023-11-14 21:00:00+06:00,3.6,0.1,1028.9,0,0.0,-9999,,,2023,11,14,15
2023-11-14 18:00:00+00:00,2023-11-15 00:00:00+06:00,1.0,-1.3,1027.1,80,1.0,-9999,,,2023,11,14,18
2023-11-15 00:00:00+00:00,2023-11-15 06:00:00+06:00,0.9,-4.8,1023.7,170,1.0,-9999,,,2023,11,15,0
2023-11-15 03:00:00+00:00,2023-11-15 09:00:00+06:00,2.4,-3.2,1023.9,140,1.0,-9999,,,2023,11,15,3
2023-11-15 06:00:00+00:00,2023-11-15 12:00:00+06:00,8.4,-3.3,1020.8,280,1.0,2,,,2023,11,15,6
2023-11-15 09:00:00+00:00,2023-11-15 15:00:00+06:00,18.5,-0.5,1016.5,220,2.0,3,,,2023,11,15,9
2023-11-15 12:00:00+00:00,2023-11-15 18:00:00+06:00,12.0,3.2,1019.9,280,1.0,3,,,2023,11,15,12
2023-11-15 15:00:00+00:00,2023-11-15 21:00:00+06:00,10.0,-3.0,1021.3,50,1.0,-9999,,,2023,11,15,15
2023-11-15 18:00:00+00:00,2023-11-16 00:00:00+06:00,10.3,-2.2,1019.8,140,1.0,-9999,,,2023,11,15,18
2023-11-15 21:00:00+00:00,2023-11-16 03:00:00+06:00,10.8,-2.2,1019.4,0,0.0,-9999,,,2023,11,15,21
2023-11-16 00:00:00+00:00,2023-11-16 06:00:00+06:00,12.2,-5.0,1019.5,140,2.0,-9999,,,2023,11,16,0
2023-11-16 03:00:00+00:00,2023-11-16 09:00:00+06:00,8.8,-7.1,1021.3,0,0.0,2,,,2023,11,16,3
2023-11-16 06:00:00+00:00,2023-11-16 12:00:00+06:00,19.8,-9.4,1018.0,90,1.0,6,,,2023,11,16,6
2023-11-16 09:00:00+00:00,2023-11-16 15:00:00+06:00,23.8,-10.7,1015.7,50,1.0,2,,,2023,11,16,9
2023-11-16 12:00:00+00:00,2023-11-16 18:00:00+06:00,18.0,-1.4,1018.6,180,1.0,8,,,2023,11,16,12
2023-11-16 15:00:00+00:00,2023-11-16 21:00:00+06:00,14.0,-3.6,1020.5,130,1.0,3,,,2023,11,16,15
2023-11-16 18:00:00+00:00,2023-11-17 00:00:00+06:00,10.6,-2.5,,150,1.0,2,,,2023,11,16,18
2023-11-16 21:00:00+00:00,2023-11-17 03:00:00+06:00,9.8,-3.0,1019.2,120,1.0,-9999,,,2023,11,16,21
2023-11-17 00:00:00+00:00,2023-11-17 06:00:00+06:00,7.0,-3.6,1019.5,130,1.0,-9999,,,2023,11,17,0
2023-11-17 03:00:00+00:00,2023-11-17 09:00:00+06:00,10.4,-3.6,1018.3,140,1.0,5,,,2023,11,17,3
2023-11-17 06:00:00+00:00,2023-11-17 12:00:00+06:00,21.8,0.4,1014.0,0,0.0,8,,,2023,11,17,6
2023-11-17 09:00:00+00:00,2023-11-17 15:00:00+06:00,14.1,-2.2,1014.7,140,1.0,6,,,2023,11,17,9
2023-11-17 12:00:00+00:00,2023-11-17 18:00:00+06:00,17.2,2.9,1013.8,0,0.0,8,,,2023,11,17,12
2023-11-17 15:00:00+00:00,2023-11-17 21:00:00+06:00,14.1,-2.2,1014.7,140,1.0,6,,,2023,11,17,15
2023-11-17 18:00:00+00:00,2023-11-18 00:00:00+06:00,13.2,-3.0,1013.3,180,2.0,6,,,2023,11,17,18
2023-11-17 21:00:00+00:00,2023-11-18 03:00:00+06:00,8.7,-2.2,1013.4,0,0.0,5,,,2023,11,17,21
2023-11-18 00:00:00+00:00,2023-11-18 06:00:00+06:00,10.0,-3.8,1012.6,0,0.0,6,,,2023,11,18,0
2023-11-18 03:00:00+00:00,2023-11-18 09:00:00+06:00,14.6,0.0,1013.8,220,2.0,6,,,2023,11,18,3
2023-11-18 06:00:00+00:00,2023-11-18 12:00:00+06:00,21.7,-0.9,1011.3,40,2.0,6,,,2023,11,18,6
2023-11-18 09:00:00+00:00,2023-11-18 15:00:00+06:00,21.2,0.4,1009.7,80,1.0,8,,,2023,11,18,9
2023-11-18 12:00:00+00:00,2023-11-18 18:00:00+06:00,16.8,4.0,1014.8,260,2.0,8,,,2023,11,18,12
2023-11-18 15:00:00+00:00,2023-11-18 21:00:00+06:00,14.9,3.8,1019.1,170,2.0,8,,,2023,11,18,15
2023-11-18 18:00:00+00:00,2023-11-19 00:00:00+06:00,12.1,5.9,1022.0,260,2.0,8,,,2023,11,18,18
2023-11-18 21:00:00+00:00,2023-11-19 03:00:00+06:00,8.9,7.7,1024.4,0,0.0,8,,,2023,11,18,21
2023-11-19 00:00:00+00:00,2023-11-19 06:00:00+06:00,8.4,7.8,1024.7,310,1.0,8,,,2023,11,19,0
2023-11-19 06:00:00+00:00,2023-11-19 12:00:00+06:00,7.3,5.9,1026.7,280,1.0,8,,,2023,11,19,6
2023-11-19 09:00:00+00:00,2023-11-19 15:00:00+06:00,7.6,5.8,1025.3,350,1.0,8,,,2023,11,19,9
2023-11-19 12:00:00+00:00,2023-11-19 18:00:00+06:00,7.6,6.5,1026.1,320,1.0,8,,,2023,11,19,12
2023-11-19 18:00:00+00:00,2023-11-20 00:00:00+06:00,7.3,5.5,1027.4,140,1.0,8,,,2023,11,19,18
2023-11-19 21:00:00+00:00,2023-11-20 03:00:00+06:00,8.2,5.9,1024.8,80,2.0,8,,,2023,11,19,21
2023-11-20 00:00:00+00:00,2023-11-20 06:00:00+06:00,8.2,7.0,1026.8,80,1.0,8,,,2023,11,20,0
2023-11-20 06:00:00+00:00,2023-11-20 12:00:00+06:00,12.6,5.8,1024.8,70,2.0,7,,,2023,11,20,6
2023-11-20 09:00:00+00:00,2023-11-20 15:00:00+06:00,14.6,4.8,1022.9,90,3.0,6,,,2023,11,20,9
2023-11-20 12:00:00+00:00,2023-11-20 18:00:00+06:00,12.6,5.6,1023.1,50,1.0,5,,,2023,11,20,12
2023-11-20 18:00:00+00:00,2023-11-21 00:00:00+06:00,5.4,3.7,1022.8,140,1.0,-9999,,,2023,11,20,18
2023-11-20 21:00:00+00:00,2023-11-21 03:00:00+06:00,4.0,1.2,1021.9,0,0.0,-9999,,,2023,11,20,21
2023-11-21 00:00:00+00:00,2023-11-21 06:00:00+06:00,2.8,1.0,1021.1,160,1.0,-9999,,,2023,11,21,0
2023-11-21 03:00:00+00:00,2023-11-21 09:00:00+06:00,3.1,-0.1,1020.4,180,1.0,4,,,2023,11,21,3
2023-11-21 06:00:00+00:00,2023-11-21 12:00:00+06:00,13.4,1.5,1015.3,30,1.0,2,,,2023,11,21,6
2023-11-21 09:00:00+00:00,2023-11-21 15:00:00+06:00,17.0,3.4,1012.1,360,2.0,-9999,,,2023,11,21,9
2023-11-21 12:00:00+00:00,2023-11-21 18:00:00+06:00,13.6,4.8,1012.5,270,1.0,-9999,,,2023,11,21,12
2023-11-21 15:00:00+00:00,2023-11-21 21:00:00+06:00,7.6,5.3,1014.9,0,0.0,-9999,,,2023,11,21,15
2023-11-21 18:00:00+00:00,2023-11-22 00:00:00+06:00,5.3,1.8,1014.9,180,1.0,5,,,2023,11,21,18
2023-11-21 21:00:00+00:00,2023-11-22 03:00:00+06:00,6.5,-1.9,1012.9,140,1.0,3,,,2023,11,21,21
2023-11-22 00:00:00+00:00,2023-11-22 06:00:00+06:00,7.3,-3.6,1012.3,140,1.0,3,,,2023,11,22,0
2023-11-22 03:00:00+00:00,2023-11-22 09:00:00+06:00,11.8,-3.8,1015.1,260,7.0,2,,,2023,11,22,3
2023-11-22 06:00:00+00:00,2023-11-22 12:00:00+06:00,14.2,6.5,1017.5,260,2.0,8,,,2023,11,22,6
2023-11-22 09:00:00+00:00,2023-11-22 15:00:00+06:00,13.8,6.8,1014.4,80,2.0,7,,,2023,11,22,9
2023-11-22 12:00:00+00:00,2023-11-22 18:00:00+06:00,13.6,6.5,1012.7,130,2.0,8,,,2023,11,22,12
2023-11-22 15:00:00+00:00,2023-11-22 21:00:00+06:00,13.8,6.8,1014.4,80,2.0,7,,,2023,11,22,15
2023-11-22 18:00:00+00:00,2023-11-23 00:00:00+06:00,10.8,6.5,1015.8,0,0.0,8,,,2023,11,22,18
2023-11-22 21:00:00+00:00,2023-11-23 03:00:00+06:00,8.9,8.1,1020.1,260,1.0,8,,,2023,11,22,21
2023-11-23 00:00:00+00:00,2023-11-23 06:00:00+06:00,6.6,5.9,1025.2,260,2.0,8,,,2023,11,23,0
2023-11-23 06:00:00+00:00,2023-11-23 12:00:00+06:00,5.0,2.5,1027.2,80,1.0,8,,,2023,11,23,6
2023-11-23 09:00:00+00:00,2023-11-23 15:00:00+06:00,6.2,2.0,1025.8,180,1.0,8,,,2023,11,23,9
2023-11-23 12:00:00+00:00,2023-11-23 18:00:00+06:00,6.4,2.8,1026.2,80,1.0,8,,,2023,11,23,12
2023-11-23 15:00:00+00:00,2023-11-23 21:00:00+06:00,6.0,2.1,1026.7,280,1.0,6,,,2023,11,23,15
2023-11-23 18:00:00+00:00,2023-11-24 00:00:00+06:00,4.0,0.0,1025.0,80,1.0,-9999,,,2023,11,23,18
2023-11-23 21:00:00+00:00,2023-11-24 03:00:00+06:00,2.0,-1.4,1021.0,0,0.0,-9999,,,2023,11,23,21
2023-11-24 00:00:00+00:00,2023-11-24 06:00:00+06:00,1.3,-1.9,1016.2,0,0.0,-9999,,,2023,11,24,0
2023-11-24 03:00:00+00:00,2023-11-24 09:00:00+06:00,3.8,-3.1,1012.8,90,1.0,8,,,2023,11,24,3
2023-11-24 06:00:00+00:00,2023-11-24 12:00:00+06:00,7.6,1.1,1012.2,270,1.0,7,,,2023,11,24,6
2023-11-24 09:00:00+00:00,2023-11-24 15:00:00+06:00,11.4,2.1,1011.0,320,2.0,7,,,2023,11,24,9
2023-11-24 12:00:00+00:00,2023-11-24 18:00:00+06:00,8.6,0.9,1014.6,30,1.0,7,,,2023,11,24,12
2023-11-24 15:00:00+00:00,2023-11-24 21:00:00+06:00,7.6,0.6,1016.9,50,1.0,8,,,2023,11,24,15
2023-11-24 18:00:00+00:00,2023-11-25 00:00:00+06:00,9.0,-0.9,1026.5,150,1.0,8,,,2023,11,24,18
2023-11-24 21:00:00+00:00,2023-11-25 03:00:00+06:00,7.0,-0.9,1019.9,230,1.0,8,,,2023,11,24,21
2023-11-25 00:00:00+00:00,2023-11-25 06:00:00+06:00,5.8,0.7,1024.0,220,1.0,6,,,2023,11,25,0
2023-11-25 03:00:00+00:00,2023-11-25 09:00:00+06:00,4.5,0.3,1027.5,180,1.0,2,,,2023,11,25,3
2023-11-25 06:00:00+00:00,2023-11-25 12:00:00+06:00,10.6,0.2,1025.1,90,2.0,2,,,2023,11,25,6
2023-11-25 09:00:00+00:00,2023-11-25 15:00:00+06:00,13.1,0.4,1023.5,140,2.0,2,,,2023,11,25,9
2023-11-25 12:00:00+00:00,2023-11-25 18:00:00+06:00,10.4,2.1,1024.7,360,1.0,2,,,2023,11,25,12
2023-11-25 15:00:00+00:00,2023-11-25 21:00:00+06:00,6.3,2.9,1025.7,160,2.0,2,,,2023,11,25,15
2023-11-25 18:00:00+00:00,2023-11-26 00:00:00+06:00,3.5,1.2,1025.7,140,1.0,3,,,2023,11,25,18
2023-11-25 21:00:00+00:00,2023-11-26 03:00:00+06:00,2.0,-0.8,1025.5,0,0.0,2,,,2023,11,25,21
2023-11-26 00:00:00+00:00,2023-11-26 06:00:00+06:00,1.5,-1.0,1024.5,0,0.0,2,,,2023,11,26,0
2023-11-26 03:00:00+00:00,2023-11-26 09:00:00+06:00,3.1,-0.7,1024.3,0,0.0,2,,,2023,11,26,3
2023-11-26 06:00:00+00:00,2023-11-26 12:00:00+06:00,14.9,-1.9,1019.4,80,1.0,2,,,2023,11,26,6
2023-11-26 09:00:00+00:00,2023-11-26 15:00:00+06:00,16.8,2.5,1017.1,0,0.0,5,,,2023,11,26,9
2023-11-26 12:00:00+00:00,2023-11-26 18:00:00+06:00,11.3,4.0,1018.2,170,1.0,6,,,2023,11,26,12
2023-11-26 15:00:00+00:00,2023-11-26 21:00:00+06:00,7.2,3.4,1019.5,0,0.0,3,,,2023,11,26,15
2023-11-26 18:00:00+00:00,2023-11-27 00:00:00+06:00,4.9,1.1,1019.1,0,0.0,2,,,2023,11,26,18
2023-11-26 21:00:00+00:00,2023-11-27 03:00:00+06:00,3.8,0.1,1017.5,170,1.0,2,,,2023,11,26,21
2023-11-27 00:00:00+00:00,2023-11-27 06:00:00+06:00,4.9,-0.4,1016.5,170,1.0,2,,,2023,11,27,0
2023-11-27 03:00:00+00:00,2023-11-27 09:00:00+06:00,4.4,-1.7,1017.8,180,1.0,2,,,2023,11,27,3
2023-11-27 06:00:00+00:00,2023-11-27 12:00:00+06:00,17.1,2.1,1013.4,320,1.0,5,,,2023,11,27,6
2023-11-27 09:00:00+00:00,2023-11-27 15:00:00+06:00,20.3,4.1,1010.9,320,1.0,2,,,2023,11,27,9
2023-11-27 12:00:00+00:00,2023-11-27 18:00:00+06:00,13.8,3.6,1013.3,140,1.0,3,,,2023,11,27,12
2023-11-27 15:00:00+00:00,2023-11-27 21:00:00+06:00,9.1,4.1,1015.4,140,1.0,2,,,2023,11,27,15
2023-11-27 18:00:00+00:00,2023-11-28 00:00:00+06:00,11.3,2.3,1014.4,140,1.0,6,,,2023,11,27,18
2023-11-27 21:00:00+00:00,2023-11-28 03:00:00+06:00,9.7,1.3,1015.3,0,0.0,6,,,2023,11,27,21
2023-11-28 00:00:00+00:00,2023-11-28 06:00:00+06:00,10.1,1.5,1015.2,140,1.0,5,,,2023,11,28,0
2023-11-28 03:00:00+00:00,2023-11-28 09:00:00+06:00,7.0,0.0,1017.3,0,0.0,6,,,2023,11,28,3
2023-11-28 06:00:00+00:00,2023-11-28 12:00:00+06:00,17.4,2.1,1014.1,90,1.0,2,,,2023,11,28,6
2023-11-28 09:00:00+00:00,2023-11-28 15:00:00+06:00,20.4,1.1,1011.8,50,1.0,5,,,2023,11,28,9
2023-11-28 12:00:00+00:00,2023-11-28 18:00:00+06:00,14.0,2.1,1014.9,180,1.0,6,,,2023,11,28,12
2023-11-28 15:00:00+00:00,2023-11-28 21:00:00+06:00,11.0,1.9,1016.7,140,1.0,3,,,2023,11,28,15
2023-11-28 18:00:00+00:00,2023-11-29 00:00:00+06:00,10.6,0.6,1016.6,130,1.0,6,,,2023,11,28,18
2023-11-28 21:00:00+00:00,2023-11-29 03:00:00+06:00,10.4,-0.2,1016.7,140,1.0,6,,,2023,11,28,21
2023-11-29 00:00:00+00:00,2023-11-29 06:00:00+06:00,7.6,-0.9,1018.0,120,1.0,2,,,2023,11,29,0
2023-11-29 03:00:00+00:00,2023-11-29 09:00:00+06:00,9.2,0.6,1018.2,90,1.0,4,,,2023,11,29,3
2023-11-29 06:00:00+00:00,2023-11-29 12:00:00+06:00,19.9,1.5,1015.4,50,1.0,3,,,2023,11,29,6
2023-11-29 09:00:00+00:00,2023-11-29 15:00:00+06:00,23.6,2.5,1013.5,140,1.0,6,,,2023,11,29,9
2023-11-29 12:00:00+00:00,2023-11-29 18:00:00+06:00,15.8,6.8,1018.9,270,2.0,8,,,2023,11,29,12
2023-11-29 15:00:00+00:00,2023-11-29 21:00:00+06:00,13.1,2.3,1021.9,200,1.0,5,,,2023,11,29,15
2023-11-29 18:00:00+00:00,2023-11-30 00:00:00+06:00,8.7,1.9,1024.0,0,0.0,3,,,2023,11,29,18
2023-11-29 21:00:00+00:00,2023-11-30 03:00:00+06:00,8.9,5.3,1026.9,280,3.0,8,,,2023,11,29,21
2023-11-30 00:00:00+00:00,2023-11-30 06:00:00+06:00,6.3,4.7,1029.8,0,0.0,8,,,2023,11,30,0
2023-11-30 03:00:00+00:00,2023-11-30 09:00:00+06:00,5.8,5.6,1030.8,0,0.0,8,,,2023,11,30,3
2023-11-30 06:00:00+00:00,2023-11-30 12:00:00+06:00,5.8,4.9,1030.8,260,1.0,8,,,2023,11,30,6
2023-11-30 09:00:00+00:00,2023-11-30 15:00:00+06:00,5.4,5.2,1030.1,260,1.0,9,,,2023,11,30,9
2023-11-30 12:00:00+00:00,2023-11-30 18:00:00+06:00,4.3,4.1,1031.3,260,1.0,8,,,2023,11,30,12
2023-11-30 15:00:00+00:00,2023-11-30 21:00:00+06:00,4.1,3.6,1031.0,260,1.0,8,,,2023,11,30,15
2023-11-30 18:00:00+00:00,2023-12-01 00:00:00+06:00,3.8,3.6,1030.3,260,1.0,8,,,2023,11,30,18
2023-11-30 21:00:00+00:00,2023-12-01 03:00:00+06:00,3.4,2.7,1029.6,260,1.0,8,,,2023,11,30,21
2023-12-01 00:00:00+00:00,2023-12-01 06:00:00+06:00,2.8,2.0,1029.6,260,1.0,8,,,2023,12,1,0
2023-12-01 03:00:00+00:00,2023-12-01 09:00:00+06:00,1.8,1.3,1031.3,280,1.0,9,,,2023,12,1,3
2023-12-01 06:00:00+00:00,2023-12-01 12:00:00+06:00,3.6,2.1,1029.8,50,1.0,8,,,2023,12,1,6
2023-12-01 09:00:00+00:00,2023-12-01 15:00:00+06:00,6.9,2.8,1026.7,140,1.0,5,,,2023,12,1,9
2023-12-01 12:00:00+00:00,2023-12-01 18:00:00+06:00,5.5,2.6,1027.7,350,1.0,2,,,2023,12,1,12
2023-12-01 15:00:00+00:00,2023-12-01 21:00:00+06:00,1.8,0.5,1028.5,140,1.0,-9999,,,2023,12,1,15
2023-12-01 18:00:00+00:00,2023-12-02 00:00:00+06:00,-1.9,-2.7,1028.2,0,0.0,-9999,,,2023,12,1,18
2023-12-01 21:00:00+00:00,2023-12-02 03:00:00+06:00,-0.1,-2.4,1026.5,0,0.0,-9999,,,2023,12,1,21
2023-12-02 00:00:00+00:00,2023-12-02 06:00:00+06:00,1.8,-3.3,1025.1,80,1.0,6,,,2023,12,2,0
2023-12-02 03:00:00+00:00,2023-12-02 09:00:00+06:00,-0.9,-2.8,1027.1,180,1.0,8,,,2023,12,2,3
2023-12-02 06:00:00+00:00,2023-12-02 12:00:00+06:00,12.2,-2.5,1023.6,50,1.0,8,,,2023,12,2,6
2023-12-02 09:00:00+00:00,2023-12-02 15:00:00+06:00,13.1,2.1,1022.4,50,2.0,8,,,2023,12,2,9
2023-12-02 12:00:00+00:00,2023-12-02 18:00:00+06:00,9.8,1.9,1024.0,320,1.0,8,,,2023,12,2,12
2023-12-02 15:00:00+00:00,2023-12-02 21:00:00+06:00,6.5,0.1,1026.1,180,1.0,2,,,2023,12,2,15
2023-12-02 18:00:00+00:00,2023-12-03 00:00:00+06:00,7.3,-1.2,1026.1,160,2.0,-9999,,,2023,12,2,18
2023-12-02 21:00:00+00:00,2023-12-03 03:00:00+06:00,5.1,-2.1,1026.1,140,1.0,-9999,,,2023,12,2,21
2023-12-03 00:00:00+00:00,2023-12-03 06:00:00+06:00,6.3,-3.2,1025.0,160,1.0,-9999,,,2023,12,3,0
2023-12-03 03:00:00+00:00,2023-12-03 09:00:00+06:00,7.4,-3.6,1024.9,130,1.0,5,,,2023,12,3,3
2023-12-03 06:00:00+00:00,2023-12-03 12:00:00+06:00,16.4,-2.2,1021.4,140,1.0,3,,,2023,12,3,6
2023-12-03 09:00:00+00:00,2023-12-03 15:00:00+06:00,18.6,-3.0,1018.5,90,1.0,2,,,2023,12,3,9
2023-12-03 12:00:00+00:00,2023-12-03 18:00:00+06:00,14.0,-1.2,1020.3,120,1.0,6,,,2023,12,3,12
2023-12-03 15:00:00+00:00,2023-12-03 21:00:00+06:00,10.0,1.2,1024.5,260,2.0,5,,,2023,12,3,15
2023-12-03 18:00:00+00:00,2023-12-04 00:00:00+06:00,8.2,1.7,1027.2,220,1.0,5,,,2023,12,3,18
2023-12-03 21:00:00+00:00,2023-12-04 03:00:00+06:00,7.8,1.1,1027.1,190,1.0,7,,,2023,12,3,21
2023-12-04 00:00:00+00:00,2023-12-04 06:00:00+06:00,8.0,1.3,1028.1,170,1.0,8,,,2023,12,4,0
2023-12-04 03:00:00+00:00,2023-12-04 09:00:00+06:00,8.4,2.1,1029.1,0,0.0,8,,,2023,12,4,3
2023-12-04 06:00:00+00:00,2023-12-04 12:00:00+06:00,8.7,3.0,1030.3,220,2.0,8,,,2023,12,4,6
2023-12-04 09:00:00+00:00,2023-12-04 15:00:00+06:00,12.2,4.3,1029.0,310,2.0,3,,,2023,12,4,9
2023-12-04 12:00:00+00:00,2023-12-04 18:00:00+06:00,8.4,4.5,1030.0,310,1.0,2,,,2023,12,4,12
2023-12-04 15:00:00+00:00,2023-12-04 21:00:00+06:00,8.2,3.6,1029.3,80,1.0,8,,,2023,12,4,15
2023-12-04 18:00:00+00:00,2023-12-05 00:00:00+06:00,7.3,2.7,1028.0,0,0.0,8,,,2023,12,4,18
2023-12-04 21:00:00+00:00,2023-12-05 03:00:00+06:00,5.9,1.7,1027.0,0,0.0,6,,,2023,12,4,21
2023-12-05 00:00:00+00:00,2023-12-05 06:00:00+06:00,2.8,-0.5,1026.9,130,1.0,3,,,2023,12,5,0
2023-12-05 03:00:00+00:00,2023-12-05 09:00:00+06:00,3.4,-2.0,1026.1,80,1.0,-9999,,,2023,12,5,3
2023-12-05 06:00:00+00:00,2023-12-05 12:00:00+06:00,14.2,1.9,1021.4,140,1.0,-9999,,,2023,12,5,6
2023-12-05 09:00:00+00:00,2023-12-05 15:00:00+06:00,17.2,2.9,1018.5,0,0.0,2,,,2023,12,5,9
2023-12-05 12:00:00+00:00,2023-12-05 18:00:00+06:00,11.7,3.0,1019.7,180,1.0,5,,,2023,12,5,12
2023-12-05 15:00:00+00:00,2023-12-05 21:00:00+06:00,8.5,1.1,1020.0,140,1.0,-9999,,,2023,12,5,15
2023-12-05 18:00:00+00:00,2023-12-06 00:00:00+06:00,6.8,0.4,1018.6,80,1.0,-9999,,,2023,12,5,18
2023-12-05 21:00:00+00:00,2023-12-06 03:00:00+06:00,5.4,-0.4,1018.5,0,0.0,3,,,2023,12,5,21
2023-12-06 00:00:00+00:00,2023-12-06 06:00:00+06:00,6.0,-0.6,1018.8,140,1.0,2,,,2023,12,6,0
2023-12-06 03:00:00+00:00,2023-12-06 09:00:00+06:00,7.0,-2.5,1019.6,120,1.0,7,,,2023,12,6,3
2023-12-06 06:00:00+00:00,2023-12-06 12:00:00+06:00,17.0,1.9,1017.4,0,0.0,7,,,2023,12,6,6
2023-12-06 12:00:00+00:00,2023-12-06 18:00:00+06:00,11.2,3.2,1020.9,230,2.0,7,,,2023,12,6,12
2023-12-06 15:00:00+00:00,2023-12-06 21:00:00+06:00,4.0,3.3,1026.4,270,2.0,9,,,2023,12,6,15
2023-12-06 18:00:00+00:00,2023-12-07 00:00:00+06:00,2.8,2.3,1027.4,50,1.0,9,,,2023,12,6,18
2023-12-06 21:00:00+00:00,2023-12-07 03:00:00+06:00,3.6,2.6,1027.1,0,0.0,8,,,2023,12,6,21
2023-12-07 00:00:00+00:00,2023-12-07 06:00:00+06:00,3.2,1.9,1027.4,40,1.0,8,,,2023,12,7,0
2023-12-07 03:00:00+00:00,2023-12-07 09:00:00+06:00,3.5,2.0,1026.7,50,1.0,8,,,2023,12,7,3
2023-12-07 06:00:00+00:00,2023-12-07 12:00:00+06:00,0.1,-0.2,1027.8,360,2.0,9,,,2023,12,7,6
