time_stamp,humidity,temperature,pressure,voc,analog_input,pm2.5_alt|pm2.5_alt = C * (0.00030418*N1   0.0018512*N2   0.02069706*N3),deciviews,visual_range,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count,pm1.0_cf_1,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,pm10.0_cf_1
2025-03-04T23:00:00+06:00,10,82,938.36,,0,23.7,21.4,46,4159.6,1251.5,272.16,21.16,4.038,0.805,24.2,22.3,35.8,40.2,42.4,42.7
2025-03-05T00:00:00+06:00,11,82,937.32,,0,23.4,21.3,46.2,4133.7,1246.1,269.59,22.23,4.356,1.032,24,22.1,35.9,40,42.4,42.8
2025-03-05T01:00:00+06:00,10,82,936.07,,0,20.1,20,52.9,3539.6,1065.9,229.27,16.96,3.529,0.699,20.4,19.9,31.9,33.6,35.8,35.8
2025-03-05T02:00:00+06:00,10,82,935.51,,0,17.3,18.7,60,3058.1,920.3,195.47,13.86,3.038,0.698,17.5,17.5,28.2,28.4,30.3,30.3
2025-03-05T03:00:00+06:00,10,82,934.67,,0,16,18.1,64,2829,848.8,180.74,12.63,2.862,0.642,16.2,16.2,26.1,26.2,27.9,27.9
2025-03-05T04:00:00+06:00,10,82,933.72,,0,14.8,17.4,68.5,2609,786.7,166.98,11.33,2.498,0.547,14.8,14.8,23.9,24,25.5,25.5
2025-03-05T05:00:00+06:00,10,82,933.54,,0,13.4,16.7,73.4,2394.8,721.2,149.41,9.72,2.193,0.462,13.6,13.6,21.6,21.6,22.9,22.9
2025-03-05T06:00:00+06:00,9,82,933.61,,0,12.5,16.2,77.1,2254,674.3,139.13,8.59,2.02,0.471,12.7,12.7,20,20,21.3,21.3
2025-03-05T07:00:00+06:00,10,82,933.81,,0,15.9,18,64.3,2814.3,846.5,180.15,13.26,3.026,0.752,16.1,16,25.8,26.1,28,28
2025-03-05T08:00:00+06:00,13,82,934.13,,0,16.5,18.5,61.4,2972.5,888.7,187.63,15.03,3.391,0.911,16.9,16.9,27.3,27.6,29.7,29.7
2025-03-05T09:00:00+06:00,16,82,934.29,,0,21.1,20.5,50.3,3749.6,1123.1,245.41,21.89,5.005,1.28,21.5,20.5,33.1,35.9,38.7,39
2025-03-05T10:00:00+06:00,16,83,934.26,,0,30.6,23.8,35.9,5473.4,1638,354.02,31.98,7.261,1.68,31.8,26.3,42.2,52.6,52.1,57.1
2025-03-05T11:00:00+06:00,15,84,934.03,,0,24.4,21.7,44.5,4312,1297.5,281.97,24.09,5.293,1.362,25,22.7,36.4,41.3,43.7,44.6
2025-03-05T12:00:00+06:00,15,85,933.67,,0,21.8,20.6,49.6,3814.6,1142.3,253.38,20.54,4.627,1.114,21.8,20.8,33.5,36.3,39.1,39.2
2025-03-05T13:00:00+06:00,16,85,933.07,,0,18.4,19.3,56.7,3267.4,975.6,211.64,17.4,3.999,0.938,18.5,18.4,29.8,30.5,33,33
2025-03-05T14:00:00+06:00,12,85,932.65,,0,18.7,19.4,56.1,3307.9,989.2,214.59,17.23,4.034,0.99,18.8,18.7,30.1,30.9,33.4,33.4
2025-03-05T15:00:00+06:00,12,85,932.59,,0,19.8,19.9,53.5,3497.7,1046.8,228.76,19.02,4.278,1.058,20,19.6,31.5,33.1,35.7,35.7
2025-03-05T16:00:00+06:00,17,85,932.8,,0,25.8,22.2,42.5,4545.6,1360.1,299.18,26.1,5.946,1.441,26.3,23.4,37.7,43.6,45.5,47.3
2025-03-05T17:00:00+06:00,15,86,933.12,,0,23.5,21.5,45.6,4196.6,1260.6,269.89,22.49,5.024,1.241,24.2,22.2,35.5,39.7,42.4,42.8
2025-03-05T18:00:00+06:00,12,85,933.71,,0,35.7,25.1,31.6,6307.9,1908.6,410.52,34.03,7.268,1.664,37.2,28.7,45.5,60.8,56.3,65.3
2025-03-05T19:00:00+06:00,10,84,934.36,,0,50.8,28.2,23.2,8788.2,2668.2,593.71,51.54,12.046,2.657,52.5,35,57.3,86.8,70.2,94.1
2025-03-05T20:00:00+06:00,10,84,934.61,,0,56.9,29.2,21.1,9724.5,2942.4,675.99,61.42,15.134,3.172,58,37.9,64.1,97.3,75,106.6
2025-03-05T21:00:00+06:00,11,84,933.78,,0,45.8,27.1,25.9,7795.1,2361.7,545.28,49.93,12.134,2.652,46.2,32.7,53.3,78.2,66.4,85.6
2025-03-05T22:00:00+06:00,12,84,933,,0,38.6,25.6,30.2,6625.8,2001.4,456.93,41.98,9.936,2.288,39,29.6,47.8,65.9,60.3,72
2025-03-05T23:00:00+06:00,12,83,932.34,,0,29.3,23.2,38.4,5094.1,1538.4,342.33,29.37,6.675,1.54,29.8,25.4,40.9,49.6,50.1,53.8
2025-03-06T00:00:00+06:00,12,83,931.95,,0,26.1,22.2,42.3,4560.9,1371.1,304.42,25.76,5.421,1.236,26.5,23.5,38.2,44.2,46.2,47.6
2025-03-06T01:00:00+06:00,11,83,931.31,,0,24.2,21.4,45.9,4169.8,1255,282.61,23.27,4.969,1.102,24.2,22.2,36,40.5,42.9,43.5
2025-03-06T02:00:00+06:00,11,83,930.28,,0,18.8,19.4,56.2,3301.5,989.4,216.66,16.58,3.774,0.928,18.9,18.7,30.1,31.1,33.4,33.4
2025-03-06T03:00:00+06:00,11,83,929.29,,0,14.3,17.2,70,2541.2,760,162.26,11.76,2.738,0.658,14.3,14.3,23.2,23.2,24.9,24.9
2025-03-06T04:00:00+06:00,11,82,928.78,,0,11.4,15.4,83.4,2041.9,609.9,127.42,8.57,1.954,0.476,11.3,11.3,18.2,18.2,19.4,19.4
2025-03-06T05:00:00+06:00,11,82,928.5,,0,9.7,14.3,93.7,1755.8,523.2,107.3,7.04,1.774,0.402,9.7,9.7,15.2,15.2,16.3,16.3
2025-03-06T06:00:00+06:00,11,82,928.02,,0,7.9,12.9,107.4,1461.9,435.3,86.67,5.04,1.367,0.316,7.9,7.9,12.3,12.3,13.1,13.1
2025-03-06T07:00:00+06:00,11,82,927.48,,0,7.9,13,106.2,1485.3,441.4,85.79,5.58,1.55,0.469,8,8,12.4,12.4,13.4,13.4
2025-03-06T08:00:00+06:00,13,82,927,,0,8.2,13.3,103.3,1542.7,455.2,90.87,7.15,2.376,0.746,8.2,8.2,13,13,14.5,14.5
2025-03-06T09:00:00+06:00,15,83,926.57,,0,7.4,12.8,108.8,1435.7,423.7,79.53,6.45,2.014,0.595,7.5,7.5,11.7,11.7,13,13
2025-03-06T10:00:00+06:00,15,84,926.14,,0,5.4,10.5,135.9,1038.5,307.1,57.58,3.98,1.232,0.36,5.2,5.2,8.1,8.1,8.9,8.9
2025-03-06T11:00:00+06:00,14,84,925.28,,0,5.6,10.8,132.7,1076.9,319.7,58.46,3.47,1.108,0.317,5.5,5.5,8.4,8.4,9,9
2025-03-06T12:00:00+06:00,14,84,924.05,,0,5.4,10.6,135.1,1047.6,310.4,56.38,3.5,1.139,0.295,5.3,5.3,8.1,8.1,8.8,8.8
2025-03-06T13:00:00+06:00,14,85,922.86,,0,4.8,9.7,148.1,907.8,268.8,51.49,3.47,1.193,0.401,4.4,4.4,6.9,6.9,7.7,7.7
2025-03-06T14:00:00+06:00,14,84,922.09,,0,4.4,9.3,154,851.6,252.7,47.67,3.46,1.185,0.34,4.1,4.1,6.5,6.5,7.2,7.2
2025-03-06T15:00:00+06:00,13,85,921.64,,0,4.3,9.1,156.3,830.3,246.1,45.12,2.75,0.937,0.294,3.9,3.9,6.1,6.1,6.7,6.7
2025-03-06T16:00:00+06:00,11,85,921.47,,0,7.7,13.1,104.9,1510.3,450.6,81.5,5.36,1.289,0.373,8.1,8.1,12.3,12.3,13.1,13.1
2025-03-06T17:00:00+06:00,12,84,921.38,,0,7.3,12.6,110.2,1409.8,422,76.9,4.82,1.283,0.386,7.5,7.5,11.4,11.4,12.2,12.2
2025-03-06T18:00:00+06:00,13,84,921.77,,0,9.2,14.2,94,1750.3,523.9,99.43,7.31,2.168,0.554,9.5,9.5,14.8,14.8,16.2,16.2
2025-03-06T19:00:00+06:00,15,84,922.74,,0,24.1,21.7,44.5,4312.2,1306.2,277.21,24.62,6.057,1.436,25.2,21.6,34.3,41.1,41.1,44.8
2025-03-06T20:00:00+06:00,18,84,923,,0,27.7,22.8,40,4858.5,1474.7,321.6,28.35,6.241,1.48,28.5,24.5,39.4,47.3,47.8,51.1
2025-03-06T21:00:00+06:00,15,84,922.9,,0,23.1,21.2,46.6,4095,1238,264.37,21.79,4.861,1.096,23.8,22,35.1,38.9,41.6,41.9
2025-03-06T22:00:00+06:00,14,84,922.75,,0,20.7,20.4,50.6,3729.1,1115.8,235.91,19.22,4.198,0.972,21.5,20.6,32.6,34.8,37.4,37.4
2025-03-06T23:00:00+06:00,14,83,922.58,,0,20.5,20.2,51.6,3646.1,1097.4,234,19.1,4.22,1.078,21,20.3,32.4,34.4,37,37.1
2025-03-07T00:00:00+06:00,15,83,922.26,,0,19.6,19.9,53.1,3527,1058.6,224.21,19.04,4.381,1.064,20.3,19.8,31.5,33.1,35.8,35.8
2025-03-07T01:00:00+06:00,15,83,922.41,,0,17.6,19,58.2,3167.3,944.2,200.51,15.7,3.521,0.84,29.8,17.9,28.8,44.3,31.4,31.4
2025-03-07T02:00:00+06:00,14,83,922.58,,0,15.7,18.1,64,2831.8,845.4,175.14,12.17,3.058,0.71,16.1,16.1,25.6,25.6,27.5,27.5
2025-03-07T03:00:00+06:00,14,83,922.03,,0,14.3,17.3,69.2,2576.4,770.2,161.46,11.82,2.848,0.686,14.5,14.5,23.4,23.4,25.2,25.2
2025-03-07T04:00:00+06:00,14,83,921.33,,0,13,16.6,74.4,2358,702.5,144.69,10.11,2.38,0.525,13.2,13.2,21,21,22.4,22.4
2025-03-07T05:00:00+06:00,14,82,921.53,,0,11.8,15.8,79.9,2154.9,645,130.81,8.21,2.206,0.557,12,12,18.9,18.9,20.3,20.3
2025-03-07T06:00:00+06:00,14,82,920.97,,0,10.9,15.3,84.6,2004.5,597,120.5,7.8,2.044,0.444,11.1,11.1,17.5,17.5,18.7,18.7
2025-03-07T07:00:00+06:00,14,82,920.63,,0,10.5,15,86.8,1940.7,576.6,115.62,7.95,2.112,0.488,10.7,10.7,16.8,16.8,18.1,18.1
2025-03-07T08:00:00+06:00,16,82,920.3,,0,12.7,16.5,74.7,2345.6,696,141.98,11.05,3.158,0.903,13.1,13.1,20.8,20.8,22.8,22.8
2025-03-07T09:00:00+06:00,19,83,920.09,,0,17.1,18.9,59.2,3107.3,924.8,197.66,18.88,5.028,1.34,17.4,17.4,28.6,29,32.1,32.1
2025-03-07T10:00:00+06:00,17,83,919.49,,0,15.8,18.1,64,2829.6,844.3,182.67,17.33,5.084,1.516,15.8,15.8,26.2,26.4,29.6,29.6
2025-03-07T11:00:00+06:00,18,83,918.85,,0,12.2,15.9,79.7,2162.2,644.9,144.08,14.76,4.321,1.247,11.8,11.8,20.3,20.3,23,23
2025-03-07T12:00:00+06:00,19,83,918.7,,0,10.8,15,87.4,1923.1,572.6,125.34,11.9,3.416,1.023,10.3,10.3,17.6,17.6,19.8,19.8
2025-03-07T13:00:00+06:00,20,84,919.46,,0,10.2,14.8,89.1,1875.4,556.3,114.2,9.21,3.114,0.897,10.2,10.2,16.3,16.3,18.3,18.3
2025-03-07T14:00:00+06:00,19,84,919.87,,0,9.7,14.6,90.5,1839,544.2,106.5,7.95,2.461,0.737,9.9,9.9,15.6,15.6,17.1,17.1
2025-03-07T15:00:00+06:00,19,84,919.8,,0,13.5,17.1,70.7,2510.1,747.3,148.71,11.49,2.989,0.841,14.1,14,22,22.2,24.1,24.1
2025-03-07T16:00:00+06:00,18,83,920.3,,0,14.7,17.8,65.6,2745.4,817.4,161.9,11.63,2.876,0.752,15.5,15.5,24.3,24.3,26.1,26.1
2025-03-07T17:00:00+06:00,18,83,921.2,,0,12.3,16.4,75.9,2298.8,682.8,133.78,8.85,2.27,0.67,12.8,12.8,19.8,19.8,21.3,21.3
2025-03-07T18:00:00+06:00,18,83,922.55,,0,14.5,17.7,66.4,2707,806,160.12,11.51,2.575,0.7,15.4,15.4,23.9,24,25.6,25.6
2025-03-07T19:00:00+06:00,17,83,923.44,,0,19.9,20.3,51.1,3683.3,1098,219.86,15.24,2.956,0.694,21.3,20.3,31.5,33.3,35.1,35.1
2025-03-07T20:00:00+06:00,16,83,924.28,,0,19.8,20.1,52,3609.8,1077.2,217.6,13.53,2.823,0.645,20.9,20.1,31.2,32.6,34.3,34.3
2025-03-07T21:00:00+06:00,16,83,925.25,,0,16.3,18.5,61.2,2985.6,890,180.04,11.68,2.534,0.506,17.1,17.1,26.6,26.8,28.3,28.3
2025-03-07T22:00:00+06:00,16,83,926.36,,0,14.4,17.4,68.2,2623,782.5,157.99,9.52,2.049,0.47,14.9,14.9,23.3,23.3,24.5,24.5
2025-03-07T23:00:00+06:00,16,82,927.46,,0,11.7,15.8,80.1,2149.9,640.9,127.33,7.13,1.708,0.424,12,12,18.6,18.6,19.6,19.6
2025-03-08T00:00:00+06:00,16,82,928.44,,0,9.5,14.3,93,1773.7,529.7,102.34,5.9,1.478,0.309,9.8,9.8,15,15,15.9,15.9
2025-03-08T01:00:00+06:00,16,82,929.01,,0,7.8,12.8,108.4,1443.2,429.9,83.55,4.22,1.164,0.251,7.8,7.8,11.9,11.9,12.6,12.6
2025-03-08T02:00:00+06:00,16,82,929.26,,0,6.5,11.6,122.8,1209.5,359.8,69.04,3.48,0.91,0.208,6.3,6.3,9.6,9.6,10.2,10.2
2025-03-08T03:00:00+06:00,16,82,928.69,,0,5.3,10.4,138.4,1009.5,299,56.69,2.79,0.825,0.222,5.2,5.2,7.8,7.8,8.4,8.4
2025-03-08T04:00:00+06:00,16,82,928.19,,0,4.5,9.4,151.9,870.6,258,46.72,2.46,0.632,0.172,4.2,4.2,6.5,6.5,6.9,6.9
2025-03-08T05:00:00+06:00,15,82,927.72,,0,3.8,8.5,166.4,746.6,221.3,39.41,2.08,0.6,0.188,3.6,3.5,5.4,5.4,5.8,5.8
2025-03-08T06:00:00+06:00,15,82,927.15,,0,3.4,7.9,176.4,672.6,198.3,34.55,1.81,0.508,0.105,3.1,3.1,4.7,4.7,5,5
2025-03-08T07:00:00+06:00,15,82,926.08,,0,3.4,7.9,176.7,670.5,197.8,35.49,1.92,0.524,0.103,3,3,4.7,4.7,5,5
2025-03-08T08:00:00+06:00,15,82,925.1,,0,2.9,7.2,188.9,591.5,174.6,29.53,1.6,0.478,0.12,2.6,2.6,4,4,4.2,4.2
2025-03-08T09:00:00+06:00,15,82,924.35,,0,2.6,6.7,200.2,526.9,155.9,26.43,1.35,0.334,0.082,2.2,2.2,3.4,3.4,3.6,3.6
2025-03-08T10:00:00+06:00,15,83,923.96,,0,2.7,6.8,198.4,536.7,158.9,26.98,1.3,0.343,0.088,2.3,2.3,3.5,3.5,3.7,3.7
2025-03-08T11:00:00+06:00,15,83,923.9,,0,3.1,7.4,187,603.1,178.9,31.94,1.68,0.434,0.108,2.7,2.7,4.2,4.2,4.5,4.5
2025-03-08T12:00:00+06:00,15,83,923.46,,0,4.4,9.1,156.3,830.2,248.4,45.7,2.32,0.671,0.176,4.1,4.1,6.2,6.2,6.7,6.7
2025-03-08T13:00:00+06:00,14,83,922.93,,0,4.8,9.8,146.7,921,273,50.37,2.7,0.707,0.163,4.6,4.6,7.1,7.1,7.5,7.5
2025-03-08T14:00:00+06:00,14,83,922.87,,0,4.8,9.8,146.9,919.3,273.1,50.86,2.91,0.861,0.222,4.6,4.6,7,7,7.6,7.6
2025-03-08T15:00:00+06:00,14,83,923.2,,0,4.8,9.7,148.3,905.1,267.7,50.59,2.79,0.87,0.266,4.5,4.5,6.9,6.9,7.5,7.5
2025-03-08T16:00:00+06:00,14,83,923.22,,0,4.6,9.4,151.9,870.9,259.7,49.41,3.18,1.015,0.292,4.3,4.3,6.8,6.8,7.4,7.4
2025-03-08T17:00:00+06:00,14,83,923.15,,0,4.9,9.8,145.9,929.4,277.1,51.66,2.96,0.832,0.228,4.6,4.6,7.1,7.1,7.6,7.6
2025-03-08T18:00:00+06:00,14,82,923.22,,0,5.1,10.1,141.4,977,289.5,53.61,2.91,0.854,0.207,4.9,4.9,7.5,7.5,8,8
2025-03-08T19:00:00+06:00,14,82,923.38,,0,6.3,11.6,122.8,1209.4,358.1,66.17,3.52,1.043,0.242,6.3,6.3,9.5,9.5,10.1,10.1
2025-03-08T20:00:00+06:00,15,82,923.55,,0,10.8,15.2,85,1993.1,593,118.22,7.74,1.908,0.438,11,11,17.2,17.2,18.4,18.4
2025-03-08T21:00:00+06:00,15,82,923.38,,0,15.1,17.8,65.8,2738.1,816.1,168.4,12.04,2.826,0.688,15.5,15.5,24.7,24.7,26.5,26.5
2025-03-08T22:00:00+06:00,15,82,922.86,,0,20.1,20,52.6,3560.9,1067,229.69,17.63,3.826,0.92,20.5,19.9,31.7,33.4,35.8,35.8
2025-03-08T23:00:00+06:00,15,82,922.07,,0,21.8,20.8,48.8,3886.6,1170.5,249.17,19.67,4.267,0.986,22.6,21.3,33.8,36.8,39.5,39.5
2025-03-09T00:00:00+06:00,15,82,921.97,,0,21,20.4,50.8,3710.2,1115.1,238.76,17.47,3.946,0.881,21.5,20.6,32.6,34.8,37.3,37.3
2025-03-09T01:00:00+06:00,15,82,921.8,,0,20.2,20.1,52.4,3583.1,1081.4,228.74,16.49,3.59,0.834,20.8,20.2,31.8,33.4,35.7,35.7
2025-03-09T02:00:00+06:00,15,82,921.6,,0,17.6,19,58.6,3142.2,939.5,198.73,14.41,3.165,0.805,18,17.9,28.6,28.9,30.9,30.9
2025-03-09T03:00:00+06:00,15,82,920.98,,0,14.6,17.4,68.1,2624.4,787.5,163.78,11.23,2.368,0.499,15,15,23.8,23.8,25.3,25.3
2025-03-09T04:00:00+06:00,15,82,920.57,,0,12.1,16.1,78.3,2212.9,661.8,132.26,8.23,1.993,0.539,12.4,12.4,19.3,19.3,20.6,20.6
2025-03-09T05:00:00+06:00,15,82,920.28,,0,10.2,14.9,88.3,1897.5,566.3,111.07,6.74,1.641,0.371,10.5,10.5,16.3,16.3,17.3,17.3
2025-03-09T06:00:00+06:00,15,82,920.54,,0,8.6,13.6,100.4,1603.4,480.9,92.64,5.35,1.313,0.266,8.8,8.8,13.5,13.5,14.3,14.3
2025-03-09T07:00:00+06:00,15,81,920.73,,0,7.6,12.7,109,1431.4,427.3,81.03,4.18,1.178,0.304,7.8,7.8,11.7,11.7,12.4,12.4
2025-03-09T08:00:00+06:00,15,81,920.92,,0,9.2,14,96.3,1693.2,508.6,100.34,5.68,1.372,0.374,9.4,9.4,14.5,14.5,15.3,15.3
2025-03-09T09:00:00+06:00,15,81,921.01,,0,8.7,13.6,99.7,1617.5,483.8,93.87,5.1,1.229,0.302,8.9,8.9,13.5,13.5,14.3,14.3
2025-03-09T10:00:00+06:00,15,82,920.91,,0,8.7,13.7,99.1,1629.9,487.9,93.1,5.16,1.25,0.309,9,9,13.7,13.7,14.4,14.4
2025-03-09T11:00:00+06:00,15,82,920.72,,0,8.7,13.8,98.4,1647.2,491.5,92.02,5.11,1.354,0.288,9.1,9.1,13.6,13.6,14.5,14.5
2025-03-09T12:00:00+06:00,15,82,920.54,,0,8.6,13.7,98.8,1637,487.7,90.36,4.71,1.157,0.296,9,9,13.4,13.4,14.2,14.2
2025-03-09T13:00:00+06:00,15,82,920.9,,0,8.6,13.9,97.5,1667.4,496.1,89.67,4.58,1.11,0.262,9.1,9.1,13.5,13.5,14.2,14.2
2025-03-09T14:00:00+06:00,16,82,921.57,,0,8.8,14,95.9,1704.7,506.8,91.19,4.27,1.082,0.255,9.5,9.5,13.9,13.9,14.5,14.5
2025-03-09T15:00:00+06:00,16,82,922.42,,0,10.1,15,87.4,1922.5,573.1,105.6,4.98,1.214,0.262,10.9,10.9,15.9,15.9,16.6,16.6
2025-03-09T16:00:00+06:00,17,82,924.33,,0,10.6,15.3,84.3,2015,600.7,113.89,7.07,1.86,0.518,11.3,11.3,17.1,17.1,18.2,18.2
2025-03-09T17:00:00+06:00,18,82,926.99,,0,9.6,14.6,90.9,1828.1,547.7,102.8,6.11,1.784,0.457,10.2,10.2,15.3,15.3,16.4,16.4
2025-03-09T18:00:00+06:00,18,82,928.99,,0,9.7,14.7,90,1851.5,555.8,103.81,6.57,1.858,0.577,10.3,10.3,15.6,15.6,16.8,16.8
2025-03-09T19:00:00+06:00,18,82,930.09,,0,9.9,14.8,88.7,1886.7,563.4,104.86,5.74,1.46,0.392,10.5,10.5,15.7,15.7,16.6,16.6
2025-03-09T20:00:00+06:00,17,81,931.07,,0,10.1,14.9,87.7,1915,571.9,107.94,6.01,1.6,0.39,10.7,10.7,16.1,16.1,17.1,17.1
2025-03-09T21:00:00+06:00,17,81,931.79,,0,10.6,15,86.8,1941.6,583.7,115.03,6.41,1.55,0.372,10.9,10.9,16.7,16.7,17.7,17.7
2025-03-09T22:00:00+06:00,17,81,932.4,,0,12.1,16,78.8,2195.6,657.2,133.64,8.12,1.826,0.426,12.4,12.4,19.4,19.4,20.5,20.5
2025-03-09T23:00:00+06:00,17,81,932.79,,0,13.2,16.7,73.4,2398.3,717.5,145.28,8.77,2.069,0.456,13.6,13.6,21.2,21.2,22.5,22.5
2025-03-10T00:00:00+06:00,16,81,933,,0,15.1,17.6,67,2679.3,802.9,171.49,11.59,2.494,0.49,15.3,15.3,24.7,24.7,26.2,26.2
2025-03-10T01:00:00+06:00,16,81,932.96,,0,15,17.4,68.3,2614.4,783.1,171.14,11.63,2.557,0.555,14.9,14.9,24.2,24.2,25.8,25.8
2025-03-10T02:00:00+06:00,16,81,932.82,,0,13.8,16.7,73.5,2390.9,718.6,157.46,10.33,2.224,0.44,13.6,13.6,22.1,22.1,23.5,23.5
2025-03-10T03:00:00+06:00,16,81,932.75,,0,12.2,15.7,81.2,2114.2,634.7,138.23,8.51,1.836,0.426,11.9,11.9,19.3,19.3,20.4,20.4
2025-03-10T04:00:00+06:00,16,81,932.69,,0,10.8,14.8,88.8,1883.9,566.4,123.29,7.66,1.722,0.332,10.4,10.4,17,17,18.1,18.1
2025-03-10T05:00:00+06:00,16,81,932.5,,0,10.1,14.2,94.4,1739,522.5,115.08,7.01,1.555,0.34,9.6,9.6,15.7,15.7,16.7,16.7
2025-03-10T06:00:00+06:00,16,81,932.43,,0,8.7,13.1,104.7,1512.9,453.4,97.66,5.58,1.364,0.31,8.2,8.2,13.3,13.3,14.2,14.2
2025-03-10T07:00:00+06:00,16,81,932.37,,0,7.7,12.4,112.4,1371.6,408.3,86.1,5.29,1.377,0.324,7.3,7.3,11.7,11.7,12.6,12.6
2025-03-10T08:00:00+06:00,19,82,932.41,,0,5.2,10.4,138.3,1011.2,297.6,55.69,3.43,1.04,0.27,5,5,7.8,7.8,8.5,8.5
2025-03-10T09:00:00+06:00,20,86,932.46,,0,4.2,9.1,157.5,820.5,238.7,44.2,3.08,1.136,0.279,3.6,3.6,5.9,5.9,6.6,6.6
2025-03-10T10:00:00+06:00,19,86,932.36,,0,3.7,8.5,167.3,739.5,216.3,39.51,2.89,1.033,0.366,3.2,3.2,5.2,5.2,5.9,5.9
2025-03-10T11:00:00+06:00,19,85,931.94,,0,4.1,8.6,164.4,762.7,225.2,46.94,4.02,1.454,0.503,3.4,3.4,5.9,5.9,6.9,6.9
2025-03-10T12:00:00+06:00,19,85,931.6,,0,4.5,9,158.7,809.5,239.4,51.23,4.66,1.643,0.502,3.7,3.7,6.5,6.5,7.6,7.6
2025-03-10T13:00:00+06:00,17,85,931.45,,0,4.4,9.1,157.2,822.5,243.4,47.72,3.37,1.116,0.322,3.8,3.8,6.3,6.3,7,7
2025-03-10T14:00:00+06:00,16,83,931.24,,0,4.2,9,158.2,813.9,239.9,44.07,2.86,0.994,0.295,3.8,3.8,6,6,6.7,6.7
2025-03-10T15:00:00+06:00,16,84,930.92,,0,5.7,10.6,134.8,1051.2,312.2,62.71,4.07,1.248,0.357,5.3,5.3,8.5,8.5,9.3,9.3
2025-03-10T16:00:00+06:00,17,85,930.79,,0,5.3,10.1,142.3,967.3,287.8,58.33,4.01,1.081,0.362,4.7,4.7,7.8,7.8,8.5,8.5
2025-03-10T17:00:00+06:00,15,83,931.07,,0,8.6,13.4,101.7,1574.4,471.2,95.9,6.57,1.785,0.503,8.5,8.5,13.6,13.6,14.7,14.7
2025-03-10T18:00:00+06:00,15,80,931.47,,0,16.5,19.1,57.9,3183.4,942.9,175.79,11.88,2.87,0.734,18.3,18,27.4,27.8,29.6,29.6
2025-03-10T19:00:00+06:00,15,81,931.82,,0,17.8,19,58.6,3142.9,942,203.53,15.5,3.552,0.854,18,17.8,28.9,29.7,32,32
2025-03-10T20:00:00+06:00,15,81,932.13,,0,18.6,19.6,55.1,3373.2,1005.1,210.34,16.19,3.558,0.742,19.3,18.7,30,31.4,33.6,33.6
2025-03-10T21:00:00+06:00,17,81,931.83,,0,24.9,22.2,42.2,4577.5,1364.3,281.31,24.61,5.915,1.464,26.5,23.5,37.7,43,45.6,46.7
2025-03-10T22:00:00+06:00,17,81,931.56,,0,21.6,20.9,48,3954.7,1179.8,242.43,19.48,4.965,1.259,22.8,21.3,33.8,36.6,39.3,39.8
2025-03-10T23:00:00+06:00,16,81,931.13,,0,18.5,19.7,54.6,3409.3,1014.6,205.71,15.56,3.482,0.882,19.5,19.3,30.2,31.1,33.3,33.3
2025-03-11T00:00:00+06:00,16,81,930.86,,0,16,18.4,61.9,2944.3,877.2,177.43,13.41,3.121,0.727,16.7,16.7,26.5,26.6,28.5,28.5
2025-03-11T01:00:00+06:00,16,81,930.72,,0,14.5,17.6,67.2,2670.5,795.4,161.35,11.4,2.804,0.698,15.1,15.1,23.9,23.9,25.6,25.6
2025-03-11T02:00:00+06:00,15,81,930.57,,0,12.7,16.6,74,2371.6,705.4,140.12,10.98,2.601,0.635,13.3,13.3,21,21,22.6,22.6
2025-03-11T03:00:00+06:00,15,81,930.68,,0,11.2,15.5,82.6,2069.1,615.5,122.21,7.75,1.912,0.487,11.5,11.5,17.9,17.9,19,19
2025-03-11T04:00:00+06:00,15,81,931.26,,0,10,14.7,89.3,1871.6,556.9,109.61,7.24,2.05,0.521,10.3,10.3,16,16,17.3,17.3
2025-03-11T05:00:00+06:00,15,81,931.8,,0,9.6,14.4,92.7,1782,529.6,104.91,6.82,1.827,0.465,9.8,9.8,15.2,15.2,16.4,16.4
2025-03-11T06:00:00+06:00,15,81,931.92,,0,8.8,13.7,99,1631.9,485.6,96.17,5.71,1.555,0.339,8.9,8.9,13.8,13.8,14.8,14.8
2025-03-11T07:00:00+06:00,15,81,932.16,,0,8.5,13.4,101.9,1570.2,466.4,94.19,6.36,1.46,0.395,8.4,8.4,13.4,13.4,14.3,14.3
2025-03-11T08:00:00+06:00,15,83,932.48,,0,8.5,13.4,101.9,1570.3,466.8,93.08,6.23,1.775,0.527,8.4,8.4,13.3,13.3,14.4,14.4
2025-03-11T09:00:00+06:00,13,86,932.41,,0,10,14.8,89.1,1877.5,555.2,109.05,7.79,2.062,0.591,10.1,10.1,15.9,15.9,17.2,17.2
2025-03-11T10:00:00+06:00,13,87,932.32,,0,10.9,15.4,83.7,2032.4,600.9,119.04,8,2.116,0.541,11.1,11.1,17.3,17.3,18.6,18.6
2025-03-11T11:00:00+06:00,14,88,932.12,,0,7.1,12.2,115.2,1325.3,391.6,77.19,4.71,1.371,0.37,6.9,6.9,10.7,10.7,11.6,11.6
2025-03-11T12:00:00+06:00,13,88,931.84,,0,5.5,10.7,134.4,1056.2,312.4,58.66,3.48,1.189,0.359,5.3,5.3,8.1,8.1,8.9,8.9
