time_stamp,humidity,temperature,pressure,voc,analog_input,pm2.5_alt|pm2.5_alt = C * (0.00030418*N1   0.0018512*N2   0.02069706*N3),deciviews,visual_range,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count,pm1.0_cf_1,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,pm10.0_cf_1
2025-05-12T10:00:00+06:00,30,80,931.89,,0.04,3.2,8.8,162.1,781.1,213.1,33.34,6.34,2.117,1.127,3.1,3.1,5.1,5.1,6.7,6.7
2025-05-12T11:00:00+06:00,27,81,931.95,,0.04,3.2,8.6,165.1,757,207.1,32.96,5.62,2.004,1.141,2.9,2.9,4.8,4.8,6.4,6.4
2025-05-12T12:00:00+06:00,22,82,931.77,,0.04,3.3,11.1,128.3,1132.6,233.2,25.06,3.51,1.008,0.58,3.3,3.3,4.6,4.6,5.6,5.6
2025-05-12T13:00:00+06:00,21,84,931.18,,0.04,4.2,14.6,91,1826.2,284.5,24.5,3.1,1.024,0.613,4.1,4.1,5.4,5.4,6.2,6.2
2025-05-12T14:00:00+06:00,20,84,930.86,,0.04,3.1,11.8,120.1,1248.9,197.8,22.98,3.34,1.016,0.52,2.7,2.7,3.9,3.9,4.8,4.8
2025-05-12T15:00:00+06:00,18,85,930.38,,0.04,2.4,7.3,188.8,592.1,161.3,22.31,2.95,0.963,0.51,2.1,2.1,3.2,3.2,4,4
2025-05-12T16:00:00+06:00,17,85,930.08,,0.04,2.3,7.1,191.1,578.1,157,21.25,2.7,0.754,0.378,2,2,3.2,3.2,3.8,3.8
2025-05-12T17:00:00+06:00,18,85,929.83,,0.04,1.9,6.3,208.5,483.7,132.1,18.53,2.66,0.934,0.489,1.5,1.5,2.5,2.5,3.2,3.2
2025-05-12T18:00:00+06:00,20,86,929.65,,0.04,2.7,8.3,169.4,723.3,195.5,25.72,5.18,0.904,0.502,2.7,2.7,4.4,4.4,5.1,5.1
2025-05-12T19:00:00+06:00,23,85,929.54,,0.04,4.9,11.2,127.5,1143.5,317.8,49.99,7.65,1.478,0.778,5.2,5.2,8.3,8.3,9.4,9.4
2025-05-12T21:00:00+06:00,26,78,930.3,,0.04,7,14.3,93.1,1771.2,499.9,73.37,16.72,4.915,2.153,8.5,8.5,13.5,13.5,17.1,17.1
2025-05-12T22:00:00+06:00,26,80,930.23,,0.04,7.2,13.7,98.8,1637.5,452,78.8,14.36,3.47,1.997,7.9,7.9,12.6,12.6,15.6,15.6
2025-05-12T23:00:00+06:00,28,78,930.01,,0.04,10.1,16.4,75.9,2300.7,633.5,110.38,18.79,4.66,2.242,11.4,11.4,17.7,17.7,22,22
2025-05-13T00:00:00+06:00,30,76,929.28,,0.04,11.1,18.6,60.8,3008.7,707.9,108.27,16.36,4.294,1.935,12.7,12.7,18.7,18.7,22.4,22.4
2025-05-13T01:00:00+06:00,32,75,928.93,,0.04,8.7,15.5,82.6,2066.8,542.7,90.8,14.25,3.868,2.098,9.7,9.7,14.7,14.7,18.2,18.2
2025-05-13T02:00:00+06:00,34,73,928.1,,0.04,8.5,15,86.8,1940.9,527.7,92.35,15.48,3.856,2.05,9.5,9.5,14.8,14.8,18.3,18.3
2025-05-13T03:00:00+06:00,30,74,927.74,,0.04,3,8.3,169.9,719.8,195.1,30.46,4.15,1.374,0.708,2.8,2.8,4.5,4.5,5.6,5.6
2025-05-13T04:00:00+06:00,27,74,927.46,,0.04,1.8,5.8,218,438.5,120.1,16.56,2.17,0.76,0.431,1.4,1.4,2.2,2.2,2.8,2.8
2025-05-13T05:00:00+06:00,26,74,927.2,,0.04,2.5,7.2,189.2,589.8,159.5,26.08,3.83,1.178,0.573,2.1,2.1,3.5,3.5,4.5,4.5
2025-05-13T06:00:00+06:00,26,74,927.09,,0.04,1.9,6.2,210.8,472.5,125.8,19.62,3.2,1.006,0.551,1.4,1.4,2.5,2.5,3.4,3.4
2025-05-13T07:00:00+06:00,20,82,927,,0.04,2.1,6.9,194.9,555.9,142.5,19.63,3.37,1.361,0.735,1.7,1.7,2.7,2.7,3.8,3.8
2025-05-13T08:00:00+06:00,22,81,926.91,,0.04,3,8.2,172.1,703.6,191,31.3,5.51,2.154,1.23,2.7,2.7,4.4,4.4,6.1,6.1
2025-05-13T09:00:00+06:00,23,82,926.93,,0.04,2.4,7.2,189.5,587.6,159.9,24.93,4.62,1.646,0.909,2,2,3.4,3.4,4.8,4.8
2025-05-13T10:00:00+06:00,22,84,926.66,,0.04,4.4,10.4,138.5,1008.6,270.9,47.88,8.2,2.542,1.268,4.2,4.2,7,7,9.1,9.1
2025-05-13T11:00:00+06:00,20,86,926.62,,0.04,4.1,9.8,146.4,924.4,253.4,45.53,8.18,2.504,1.296,3.9,3.9,6.4,6.4,8.6,8.6
2025-05-13T12:00:00+06:00,17,87,926.24,,0.04,3.1,8.9,159.7,800.8,228,32.69,8.04,1.662,0.748,3.2,3.2,5.4,5.4,6.7,6.7
2025-05-13T13:00:00+06:00,16,89,925.84,,0.04,4.1,10.8,132.8,1076.2,299.2,40.46,9.22,2.214,0.973,5,5,7.7,7.7,9.4,9.4
2025-05-13T14:00:00+06:00,14,89,925.61,,0.04,4,10.5,136.3,1034.3,278.5,38.61,6.3,1.62,0.942,4.4,4.4,6.7,6.7,8,8
2025-05-13T15:00:00+06:00,15,90,925.49,,0.04,3.9,10.1,142.3,967.6,263.3,38.87,6.42,1.489,0.897,4.1,4.1,6.4,6.4,7.8,7.8
2025-05-13T16:00:00+06:00,15,90,925.5,,0.04,3.9,10.1,141.8,972.1,260.1,38.69,5.37,1.551,0.824,4.1,4.1,6.2,6.2,7.5,7.5
2025-05-13T17:00:00+06:00,13,91,925.58,,0.04,4.2,10.6,134.7,1052.5,281.7,41.02,5.69,1.764,0.821,4.6,4.5,6.8,6.8,8.2,8.2
2025-05-13T18:00:00+06:00,12,91,925.49,,0.04,4,10.2,140.5,986.9,264.4,39.47,5.5,1.654,0.917,4.2,4.2,6.3,6.3,7.7,7.7
2025-05-13T19:00:00+06:00,14,90,925.53,,0.04,5.8,12.1,116.7,1301.8,353.9,61.76,8.71,2.395,1.207,6,6,9.4,9.4,11.5,11.5
2025-05-13T20:00:00+06:00,16,87,926.15,,0.04,7.8,14.6,90.2,1846.9,497.4,81.28,12.21,3.518,1.88,8.9,8.8,13.2,13.2,16.3,16.3
2025-05-13T21:00:00+06:00,17,85,926.7,,0.04,8.4,15,87.4,1924.7,521.3,90.78,14.12,3.921,1.966,9.4,9.4,14.3,14.3,17.9,17.9
2025-05-13T22:00:00+06:00,20,83,926.7,,0.04,7.5,15.4,83.9,2025.4,507.3,70.88,11.78,3.492,1.825,8.6,8.5,12.5,12.5,15.6,15.6
2025-05-13T23:00:00+06:00,20,82,926.43,,0.04,11.3,21.5,45.3,4227.9,943.8,70.41,15.28,3.779,2.246,15.8,13.9,18.4,19.5,23.7,24
2025-05-14T00:00:00+06:00,22,81,926.33,,0.04,16.9,25.2,31.5,6328,1327.1,115.48,25.19,4.994,2.644,22.7,19.1,26.2,28.8,34.1,35.7
2025-05-14T01:00:00+06:00,22,80,925.99,,0.04,11.7,23.2,38.5,5071.3,982.3,55.93,10.59,2.458,1.286,16.1,12,15.6,18.9,19.6,21.9
2025-05-14T02:00:00+06:00,24,79,925.61,,0.04,4.4,10.4,137.3,1022.6,276.3,47.61,7.8,2.339,1.314,4.4,4.4,7.1,7.1,9.1,9.1
2025-05-14T03:00:00+06:00,25,77,925.58,,0.04,4.9,11.4,125.3,1174,312.9,51.71,8.92,2.924,1.602,5.1,5.1,8,8,10.4,10.4
2025-05-14T04:00:00+06:00,26,76,925.66,,0.04,5.6,12.3,114.2,1341,343.7,60.07,9.42,2.857,1.417,5.7,5.7,9,9,11.5,11.5
2025-05-14T05:00:00+06:00,27,75,925.85,,0.04,4.6,10.9,131.5,1092.7,293,49.25,8.44,2.78,1.55,4.8,4.8,7.5,7.5,9.8,9.8
2025-05-14T06:00:00+06:00,26,77,925.97,,0.04,4.6,11.2,127.4,1144.6,300.5,49.52,9.52,3.264,1.791,4.8,4.8,7.5,7.5,10.3,10.3
2025-05-14T07:00:00+06:00,28,79,926.24,,0.04,8.2,15.7,80.8,2125.4,564.7,81.99,15.82,5.174,2.649,10,10,14.5,14.5,19,19
2025-05-14T08:00:00+06:00,24,84,926.46,,0.04,10.1,17.3,69.1,2579,658.8,102.06,16.82,4.664,2.44,12,12,17.6,17.6,21.8,21.8
2025-05-14T09:00:00+06:00,22,87,926.48,,0.04,10.8,17.4,68.7,2596.3,704.1,113.26,19.54,5.108,2.619,12.9,12.9,19.1,19.1,24.1,24.1
2025-05-14T10:00:00+06:00,25,88,926.7,,0.04,15.4,20.3,51.2,3679.4,997.4,161.33,27.45,6.358,3.286,18.9,18.4,27,27.7,34.2,34.3
2025-05-14T11:00:00+06:00,23,90,926.92,,0.04,14,19.1,57.5,3210.1,873.3,153.53,26.4,6.618,3.333,26.5,16.3,24.8,39.1,31.3,31.3
2025-05-14T12:00:00+06:00,24,90,926.96,,0.04,9,15.6,82.1,2085,568.1,96.79,15.88,4.55,2.23,10.3,10.3,15.7,15.7,19.6,19.6
2025-05-14T13:00:00+06:00,18,92,927.11,,0.04,9.4,15.6,81.9,2091.2,570.4,103.68,16.02,4.325,2.276,10.3,10.3,16,16,19.9,19.9
2025-05-14T14:00:00+06:00,18,93,926.84,,0.04,6.2,12.8,107.9,1451.7,394.3,65.85,10.27,2.76,1.425,6.8,6.8,10.4,10.4,12.9,12.9
2025-05-14T15:00:00+06:00,17,93,926.7,,0.04,4.9,11.2,126.7,1155.2,312.5,52.81,9.53,2.976,1.456,5.1,5.1,8.2,8.2,10.6,10.6
2025-05-14T16:00:00+06:00,17,93,926.5,,0.04,6.9,13.4,101.9,1570.3,426.7,79.02,15.84,4.831,2.348,7.3,7.3,11.9,11.9,16.2,16.2
2025-05-14T17:00:00+06:00,17,93,926.87,,0.04,6.5,13.1,105.2,1503.3,407.3,73.68,15.68,4.85,2.452,7,7,11.3,11.3,15.5,15.5
2025-05-14T18:00:00+06:00,15,93,927.07,,0.04,5.7,11.9,118.3,1275.8,348.6,70.85,16.95,5.768,2.964,5.5,5.5,9.9,9.9,14.7,14.7
2025-05-14T19:00:00+06:00,16,92,927.08,,0.04,5.9,12.6,111.1,1394.1,370.6,71.54,18.67,5.957,3.431,6,6,10.6,10.6,15.8,15.8
2025-05-14T21:00:00+06:00,23,86,926.65,,0.04,10.2,16.5,75.2,2327.3,648.3,116.36,23.94,6.132,3.183,11.9,11.8,18.8,18.8,24.4,24.4
2025-05-14T22:00:00+06:00,22,87,928.13,,0.04,10.8,16.6,74.3,2358.7,666,126.7,26.05,6.174,3.599,12.1,12,19.7,19.7,26.1,26.1
2025-05-15T00:00:00+06:00,27,83,928.52,,0.04,10.2,16.1,78,2221.9,601.2,121.41,24.17,7.266,4.101,10.5,10.5,17.6,17.6,24.1,24.1
2025-05-15T02:00:00+06:00,28,80,928.26,,0.04,10.5,16.9,72.3,2441.2,664.4,118.67,24.87,7.279,3.944,12,12,18.9,19,25.4,25.4
2025-05-15T03:00:00+06:00,27,80,928.28,,0.04,5.4,11.8,119.9,1250.9,341.5,65.28,15.73,5.022,2.781,5.4,5.4,9.3,9.3,13.8,13.8
2025-05-15T04:00:00+06:00,31,78,928.63,,0.04,9.3,16.2,77.3,2246.8,608.7,99.47,19.35,7.033,3.455,10.9,10.9,16.4,16.5,22.3,22.3
2025-05-15T05:00:00+06:00,31,77,928.87,,0.04,7.7,14.7,90.1,1848.9,492.9,90.25,21.92,6.162,3.55,8.4,8.4,14,14,19.6,19.6
2025-05-15T06:00:00+06:00,29,78,929.24,,0.04,6.7,13.5,101.4,1580.5,425.9,80.57,20.78,7.753,3.941,7,7,11.8,11.8,18.3,18.3
2025-05-15T07:00:00+06:00,27,82,929.32,,0.04,8.4,15.8,80,2153,554.1,92.03,20.82,7.069,3.914,9.6,9.6,14.8,14.8,21.1,21.1
2025-05-15T08:00:00+06:00,27,85,929.66,,0.04,13,18.6,60.8,3009.8,812.5,150.34,32.6,10.168,5.294,14.8,14.7,23.2,23.5,32.5,32.7
2025-05-15T09:00:00+06:00,22,87,929.97,,0.04,6.5,13,106.2,1485.5,401.9,79.39,18.73,6.264,3.514,6.7,6.7,11.3,11.3,16.9,16.9
2025-05-15T10:00:00+06:00,21,89,930.14,,0.04,5.9,12.2,115.6,1319.1,357.2,73.19,17.12,6.008,3.168,5.7,5.7,10.1,10.1,15.2,15.2
2025-05-15T11:00:00+06:00,19,91,930.03,,0.04,5.1,11,130.1,1109.7,299.9,67.95,18.05,6.573,3.998,4.5,4.5,8.7,8.7,14.4,14.4
2025-05-15T12:00:00+06:00,17,92,929.8,,0.04,5.4,11.1,128.9,1124.7,303.9,76.84,22.94,8.566,4.813,4.5,4.5,9.4,9.4,16.7,16.7
2025-05-15T13:00:00+06:00,18,93,929.68,,0.04,5.6,11.4,124.8,1180.2,316.4,79.01,23.23,8.472,4.623,4.7,4.7,9.6,9.6,17.1,17.1
2025-05-15T14:00:00+06:00,16,95,929.5,,0.04,4.5,9.9,145.4,934.9,248.6,67.23,20.63,7.771,4.344,3.4,3.4,7.8,7.8,14.4,14.4
2025-05-15T15:00:00+06:00,15,96,929.67,,0.04,4.9,10.6,135.3,1045.9,273.1,71.49,21.42,7.953,4.5,3.8,3.8,8.5,8.5,15.3,15.3
2025-05-15T16:00:00+06:00,14,97,929.57,,0.04,5.5,11.3,125.7,1168.4,308.8,81.5,25.09,9.302,5.068,4.5,4.5,9.8,9.8,17.7,17.7
2025-05-15T17:00:00+06:00,15,96,929.64,,0.04,5.8,11.7,120.6,1240.7,323.4,79.78,22.12,8.23,4.514,4.9,4.9,9.8,9.8,16.9,16.9
2025-05-15T18:00:00+06:00,15,96,929.71,,0.04,6.4,13,106.3,1482.2,375.8,83.05,22.63,8.568,4.719,6,6,11.2,11.2,18.3,18.3
2025-05-15T19:00:00+06:00,16,95,929.77,,0.04,7.7,14.3,93.4,1763.4,446.3,100.46,26.31,9.67,5.427,7.4,7.4,13.4,13.4,21.8,21.8
2025-05-15T20:00:00+06:00,21,92,930.06,,0.04,10.1,16.7,73.4,2397.3,600.6,128.19,34.95,11.883,6.507,10.2,10.1,17.9,17.9,28.7,28.7
2025-05-15T21:00:00+06:00,23,90,930.49,,0.04,9.8,15.6,82.1,2082.6,564.3,130.8,34.55,11.832,6.517,9.5,9.5,17.7,17.7,28,28
2025-05-15T22:00:00+06:00,22,88,930.47,,0.04,9.7,15.8,80.3,2144.1,575,126.59,34.13,11.419,6.174,9.8,9.8,17.7,17.7,27.8,27.8
2025-05-15T23:00:00+06:00,26,86,930.42,,0.04,18.4,21,47.6,3997.5,1090.8,225.88,49.04,15.04,8.28,20.2,19.3,31.2,33.5,45,47.1
2025-05-16T00:00:00+06:00,25,85,930.23,,0.04,10.3,16.2,77.4,2242.6,609.7,130.72,31.51,10.79,6.134,10.6,10.5,18.1,18.4,27.7,28
2025-05-16T01:00:00+06:00,27,83,930.05,,0.04,13.9,19.4,56,3311,848.2,165.7,39.68,12.654,7.054,15.1,15,24.9,25,36.4,36.5
2025-05-16T02:00:00+06:00,28,82,929.8,,0.04,10.8,18.9,59.1,3107.5,700.4,119.31,32.14,10.722,5.884,11.8,11.5,18.6,18.8,28.7,28.9
2025-05-16T03:00:00+06:00,31,80,929.63,,0.04,10.9,16.9,71.7,2466.7,668.3,134.4,32.27,10.044,5.519,11.8,11.8,20,20,29.1,29.1
2025-05-16T04:00:00+06:00,32,79,929.31,,0.04,9.2,15.4,83.5,2038,553.8,117.53,30.82,9.829,5.31,9.4,9.4,16.7,16.7,25.5,25.5
2025-05-16T05:00:00+06:00,32,79,929.18,,0.04,8,14.3,93.5,1762.8,478.1,103.61,26.51,9.52,5.233,8,8,14.4,14.4,22.5,22.5
2025-05-16T06:00:00+06:00,33,79,928.97,,0.04,9.5,16.1,78.2,2215.7,595.9,115.15,28.5,10.068,5.453,10.3,10.3,17.2,17.2,25.8,25.8
2025-05-16T07:00:00+06:00,29,84,928.88,,0.04,9.7,17,71.2,2488.9,630.6,111.01,28.73,9.836,5.436,10.8,10.8,17.4,17.4,26.2,26.3
2025-05-16T08:00:00+06:00,27,88,928.72,,0.04,11.5,17.6,66.9,2682,724.4,137.29,32.75,10.732,5.9,13,12.9,21,21,30.6,30.7
2025-05-16T09:00:00+06:00,26,90,928.46,,0.04,10,16.2,77.4,2242.7,606.9,125.05,30.9,10.599,5.814,10.5,10.5,18,18,27.3,27.3
2025-05-16T10:00:00+06:00,22,91,928.12,,0.04,7,13.2,104.3,1522.7,401.1,96.04,27.02,9.695,5.044,6.4,6.4,12.4,12.4,20.8,20.8
2025-05-16T11:00:00+06:00,16,94,927.87,,0.04,11,23.3,38.1,5133.7,779.3,78.48,27.45,15.114,4.623,12.1,11,16.3,16.9,26.4,27.1
2025-05-16T12:00:00+06:00,15,95,927.42,,0.04,20.5,30.1,19.3,10695.5,1724,77.17,26.55,15.544,4.581,27.9,19.9,25.7,32.4,36.5,42.7
2025-05-16T13:00:00+06:00,14,96,926.96,,0.04,22.4,29.6,20.3,10126.9,1785.6,113.38,25.51,13.592,4.948,446.5,298,303.2,451,311.7,459.1
2025-05-16T14:00:00+06:00,12,97,926.66,,0.04,20.4,23.4,37.7,5188.7,1150.5,226.67,40.32,12.975,7.272,1883.3,1255.7,1259.3,1887.9,1262.8,1892.1
2025-05-16T15:00:00+06:00,12,98,926.33,,0.04,24.6,27.7,24.4,8333.9,1823,177.89,25.02,13.001,6.822,1000.4,667,671.3,1006,676.3,1012.3
2025-05-16T16:00:00+06:00,11,99,925.96,,0.04,24.2,25,31.9,6244.8,1502.8,245.8,38.71,12.599,7.89,1879.1,1252.8,1256.5,1883.8,1260,1888.1
2025-05-16T17:00:00+06:00,12,99,925.83,,0.04,19.4,21.4,45.9,4167.9,965.3,253.4,52.18,10.276,5.73,2331.7,1554.7,1557.2,2334.5,1559.6,2337.1
2025-05-16T18:00:00+06:00,14,99,925.64,,0.04,8.9,15.2,85.2,1987.9,541.7,106.13,23.36,7.024,4.139,9.4,9.4,15.8,15.8,22.1,22.1
2025-05-16T19:00:00+06:00,15,97,925.52,,0.04,7.9,14.2,94,1749.8,476.7,95.29,20.35,6.864,3.672,8.2,8.2,13.5,13.5,19.7,19.7
2025-05-16T20:00:00+06:00,20,94,925.91,,0.04,17.5,20.3,51,3694.3,1021.3,205.5,36.35,10.403,5.614,19.3,17.6,27.9,30.9,38.3,40.4
2025-05-16T21:00:00+06:00,21,92,926,,0.04,14.9,19.2,57.2,3230,889.2,178.79,36.88,11.298,6.143,16.3,15.9,25.7,26.6,36.3,36.9
2025-05-16T22:00:00+06:00,20,90,925.93,,0.04,8.4,14.4,92.9,1777.8,490.8,111.16,28.03,9.442,5.31,8.3,8.3,14.9,14.9,23.5,23.5
2025-05-16T23:00:00+06:00,21,88,925.67,,0.04,7.3,13.3,102.7,1555,426.9,95.7,24.27,8.572,4.574,7,7,12.8,12.8,20.2,20.2
2025-05-17T00:00:00+06:00,21,87,925.15,,0.04,5.8,11.6,122.7,1210.7,331.7,79.88,21.88,7.923,4.424,5.1,5.1,10.1,10.1,16.9,16.9
2025-05-17T01:00:00+06:00,22,86,924.86,,0.04,6.9,13.3,102.9,1550.6,422.8,87.67,23.33,8.088,4.508,6.9,6.9,12.2,12.2,19.4,19.4
2025-05-17T02:00:00+06:00,24,85,924.52,,0.04,6.3,12.3,114,1344.7,369.8,84.96,23.01,8.03,4.546,5.9,5.9,11.1,11.1,18.1,18.1
2025-05-17T03:00:00+06:00,25,84,923.97,,0.04,5.9,12.1,115.9,1313.4,344.2,76.61,20.3,7.224,3.951,5.4,5.4,10.1,10.1,16.4,16.4
2025-05-17T04:00:00+06:00,25,83,923.11,,0.04,9.4,19.8,53.6,3488,750.2,67.58,18.01,6.281,3.666,11.9,10.7,15.2,15.9,21.5,21.8
2025-05-17T05:00:00+06:00,27,81,922.89,,0.04,11.4,21.5,45.5,4204,843.6,95.21,27.53,7.158,3.692,13.6,12.9,18.7,19.1,27.2,27.4
2025-05-17T06:00:00+06:00,26,82,923.02,,0.04,11.7,22.3,41.8,4630.5,884.2,88.48,26.85,7.895,4.134,14.2,13.1,18.6,19.3,27.4,27.8
2025-05-17T07:00:00+06:00,23,90,922.94,,0.04,8.9,16.6,74.1,2369.7,586.9,96.67,24.13,8.457,4.537,9.9,9.7,15.5,15.6,23.1,23.2
2025-05-17T08:00:00+06:00,20,92,923.37,,0.04,12.9,18,64.3,2814.6,771.8,153.46,31.45,9.311,4.818,14.1,13.9,22.5,23,31.2,31.5
2025-05-17T09:00:00+06:00,20,92,923.33,,0.04,7.2,13.6,99.8,1615.8,438.5,87.78,21.16,7.518,4.106,7.3,7.3,12.5,12.5,19,19
2025-05-17T10:00:00+06:00,20,93,923.14,,0.04,6.6,13,106.8,1473.3,399.8,83.44,21.28,7.198,3.968,6.5,6.5,11.5,11.5,18,18
2025-05-17T11:00:00+06:00,19,94,923.08,,0.04,5.8,11.9,118.4,1273.7,345.4,73.68,18.74,6.464,3.48,5.5,5.5,10,10,15.7,15.7
2025-05-17T12:00:00+06:00,18,95,922.86,,0.04,5.3,11.5,124.1,1190.8,321.7,66.12,16.68,6.04,3.225,5,5,9,9,14.2,14.2
2025-05-17T13:00:00+06:00,17,97,922.76,,0.04,4.4,10.2,140.1,991.3,267.7,56.18,14.58,5.448,2.951,4,4,7.4,7.4,12,12
2025-05-17T14:00:00+06:00,16,98,922.5,,0.04,4,9.5,150.3,886,239.1,50.28,12.43,4.552,2.547,3.5,3.5,6.6,6.6,10.4,10.4
2025-05-17T15:00:00+06:00,14,99,922.36,,0.04,3.6,9,157.9,816.8,217.5,44.62,10.99,4.214,2.21,3.1,3.1,5.7,5.7,9.2,9.2
2025-05-17T16:00:00+06:00,12,100,922.11,,0.04,3.8,9.5,151.4,875.9,236,44.54,9.44,3.771,2.01,3.2,3.2,5.8,5.8,8.8,8.8
2025-05-17T17:00:00+06:00,11,100,921.85,,0.04,4.2,10.2,140.5,986.2,261.9,47.05,9.91,3.612,1.941,3.6,3.6,6.3,6.3,9.3,9.3
2025-05-17T18:00:00+06:00,12,100,921.83,,0.04,4.8,10.9,131.1,1097.1,294.5,54.81,10.94,3.798,2.004,4.4,4.4,7.5,7.5,10.8,10.8
2025-05-17T19:00:00+06:00,15,98,922.08,,0.04,8.3,15,87.4,1923.7,521,91.29,16.6,5.316,2.998,9.3,9.3,14.3,14.3,19,19
2025-05-17T20:00:00+06:00,16,96,922.46,,0.04,10.4,16.6,74.3,2360.7,643.2,116.99,21.24,6.386,3.287,11.6,11.6,18.1,18.1,24,24
2025-05-17T21:00:00+06:00,17,94,923.2,,0.04,20.4,21.7,44.5,4315.2,1194.1,234.24,37.95,9.198,4.684,22.9,21,32.8,35.9,43.3,45
2025-05-17T22:00:00+06:00,16,93,923.17,,0.04,13,18.4,62.2,2929,801.1,145.34,25.3,6.985,3.636,14.9,14.7,22.7,23.1,29.4,29.5
2025-05-17T23:00:00+06:00,16,92,923.55,,0.04,11.1,17.2,70,2537.9,691.9,121.75,20.48,5.888,2.976,12.7,12.6,19.1,19.3,24.7,24.8
2025-05-18T00:00:00+06:00,21,89,927.44,,0.04,13.1,17.4,68.5,2605.9,725.5,201.91,65.7,26.048,14.846,12.2,11.8,23.3,25,42,47
2025-05-18T01:00:00+06:00,25,84,929.44,,0.04,6.4,12.5,112,1378.6,377.3,94.89,31.36,12.058,7.085,5.7,5.7,11.7,11.7,22.2,22.2
2025-05-18T02:00:00+06:00,28,81,930.22,,0.04,10.4,21.3,46.5,4103,799.1,83.64,28.27,9.95,5.714,12.5,10.5,15.9,17.5,25.8,27.1
2025-05-18T03:00:00+06:00,29,78,929.91,,0.04,3.5,8.7,163.5,769.4,210.8,45.87,11.66,4.82,2.838,2.9,2.9,5.6,5.6,9.6,9.6
2025-05-18T04:00:00+06:00,28,79,929.13,,0.04,3.5,8.7,163.2,771.8,211,44.13,11.61,4.43,2.609,2.9,2.9,5.5,5.5,9.3,9.3
2025-05-18T05:00:00+06:00,29,79,928.34,,0.04,4.2,9.7,147.9,909.7,250.5,54.74,14.08,5.223,3.008,3.6,3.6,7,7,11.4,11.4
2025-05-18T06:00:00+06:00,31,77,929.04,,0.04,3.4,8.7,163,773.6,210.6,41,9.01,3.751,2.138,3,3,5.3,5.3,8.3,8.3
2025-05-18T07:00:00+06:00,32,77,929.66,,0.04,4.2,10.1,142.5,965,260.8,46.87,8.95,3.437,1.984,4,4,6.6,6.6,9.4,9.4
2025-05-18T08:00:00+06:00,34,77,929.46,,0.04,4.7,11.7,120.8,1238.2,289.8,49.96,9.28,3.288,1.838,4.5,4.5,7.3,7.3,10.1,10.1
2025-05-18T09:00:00+06:00,32,79,928.72,,0.04,4,9.7,147.3,915.9,250,45.89,9.28,3.24,1.783,3.8,3.8,6.4,6.4,9.1,9.1
2025-05-18T10:00:00+06:00,33,79,928.59,,0.04,4,9.6,149.1,897.7,244.9,46.91,9.53,3.718,2.132,3.7,3.7,6.3,6.3,9.4,9.4
2025-05-18T11:00:00+06:00,39,78,929.05,,0.04,5.6,12.2,115.3,1324.2,360.1,61.66,11.76,4.249,2.181,6,6,9.4,9.4,12.9,12.9
2025-05-18T12:00:00+06:00,41,77,928.79,,0.04,9.6,17.5,67.8,2641,607.5,95.19,16.7,5.523,3.028,10.7,10.6,15.7,15.8,20.7,20.7
2025-05-18T13:00:00+06:00,49,75,929.08,,0.04,9.1,15.7,81.4,2105.5,550.3,99.7,16.6,5.139,2.774,9.8,9.8,15.3,15.3,19.8,19.8
2025-05-18T14:00:00+06:00,46,77,929.5,,0.04,13.8,18.9,59.2,3104.2,839.4,150.64,23.59,6.097,3.235,15.7,15.3,23.3,23.6,29.6,29.7
2025-05-18T15:00:00+06:00,45,78,929.77,,0.04,14.5,18.8,59.7,3076.4,858.1,165.12,26.11,6.15,3.144,16.2,16.1,25,25.1,31.4,31.4
2025-05-18T16:00:00+06:00,41,79,930.03,,0.04,11.4,17.1,70.8,2505.2,694.8,130.68,24.24,6.805,3.592,12.7,12.7,19.9,20,26.4,26.4
2025-05-18T17:00:00+06:00,36,78,930.48,,0.04,10.1,16.2,76.8,2264.7,624.7,110.52,18.47,5.984,3.338,11.4,11.4,17.3,17.3,22.6,22.6
2025-05-18T18:00:00+06:00,37,78,930.61,,0.04,8.8,15.3,84.8,2000.6,549.6,101.65,20.74,7.1,3.902,9.7,9.7,15.3,15.4,21.5,21.5
2025-05-18T19:00:00+06:00,37,78,931.04,,0.04,9.7,15.8,80.6,2132.2,588.2,117.85,26.87,9.492,5.272,10.3,10.3,17,17,25.4,25.4
2025-05-18T20:00:00+06:00,37,78,931.61,,0.04,8.7,14.6,90.9,1829,507,118.67,32.85,12.285,7.012,8.4,8.4,15.6,15.6,26.2,26.2
2025-05-18T21:00:00+06:00,35,77,932.37,,0.04,7.5,14.9,87.8,1911.6,516.4,90.93,28.59,10.623,5.867,8.1,7.7,13.5,13.8,23,23.1
2025-05-18T22:00:00+06:00,41,75,933.31,,0.04,15.4,24.4,33.9,5839.6,1557.3,70.19,18.75,4.095,2.219,26.2,19.8,23.7,29.6,30.2,35.5
2025-05-18T23:00:00+06:00,45,72,933.82,,0.04,5.4,12.4,112.7,1367.4,369.6,51.18,6.56,1.99,0.994,6.3,6.3,8.9,8.9,10.7,10.7
2025-05-19T00:00:00+06:00,49,69,934.21,,0.04,6.3,13.8,98.1,1654.2,448,54.54,6,1.502,0.774,7.8,7.6,10.3,10.5,11.9,11.9
